Date,Open,High,Low,Close,Volume
2006-12-18,8.6088,8.6616,8.399,8.4058,19575549
2006-12-19,7.797,8.5279,7.797,8.5279,23083962
2006-12-20,8.5111,8.5111,8.347,8.393,19514182
2006-12-21,8.5111,8.5449,8.285,8.4288,30723796
2006-12-22,8.5164,8.5164,8.336,8.4406,8987209
2006-12-26,8.4639,8.5333,8.4116,8.5111,6611377
2006-12-27,8.551,8.7839,8.5048,8.7658,11035508
2006-12-28,8.793,8.8011,8.6317,8.6498,10561449
2006-12-29,8.667,8.6951,8.5048,8.5902,8592445
2007-01-03,8.706,9.0204,8.2653,8.3249,33572318
2007-01-04,8.2713,8.2713,8.0968,8.2252,35582350
2007-01-05,8.2252,8.2252,7.8304,7.9474,34914180
2007-01-08,7.9985,8.2551,7.97,8.2252,37909226
2007-01-09,8.2083,8.2083,7.8133,7.9835,36785261
2007-01-10,7.873,8.2934,7.8377,8.1955,32044974
2007-01-11,8.2551,8.5164,8.2023,8.336,25141225
2007-01-12,8.3692,8.5902,8.3547,8.5795,22406484
2007-01-16,8.4808,8.5733,8.4453,8.4808,15673403
2007-01-17,8.4808,8.5902,8.3249,8.5449,21923804
2007-01-18,8.6616,8.6788,8.4453,8.5111,23815575
2007-01-19,8.5217,8.7776,8.4924,8.7005,26551006
2007-01-22,8.8011,8.8918,8.735,8.8464,22630927
2007-01-23,8.9969,9.512,8.9851,9.4781,65061859
2007-01-24,9.525,9.74,9.392,9.665,39900292
2007-01-25,9.728,9.784,9.4255,9.4627,38282610
2007-01-26,9.525,9.56,9.3856,9.53,27185044
2007-01-29,9.4319,9.543,9.3566,9.3748,22342012
2007-01-30,9.421,9.4726,9.2588,9.421,28251433
2007-01-31,9.4726,9.822,9.4382,9.803,26155206
2007-02-01,9.914,10.014,9.803,9.851,31605037
2007-02-02,9.822,9.827,9.641,9.827,24587520
2007-02-05,9.822,9.856,9.67,9.827,18951507
2007-02-06,9.873,10.068,9.863,10.006,23760409
2007-02-07,10.065,10.088,9.724,9.798,25469106
2007-02-08,9.699,9.815,9.525,9.74,29789463
2007-02-09,9.693,9.867,9.543,9.611,19229739
2007-02-12,9.641,9.693,9.4627,9.525,22624780
2007-02-13,9.677,10.146,9.619,10.105,33268319
2007-02-14,10.152,10.597,10.127,10.338,46556778
2007-02-15,10.499,10.499,10.373,10.435,25799883
2007-02-16,10.39,10.435,10.32,10.373,19242153
2007-02-20,10.373,10.536,10.168,10.499,21845882
2007-02-21,10.406,10.725,10.314,10.692,34217735
2007-02-22,10.832,10.993,10.594,10.715,39365893
2007-02-23,10.725,10.737,10.465,10.597,31819837
2007-02-26,10.703,10.749,10.564,10.656,19766328
2007-02-27,9.983,10.18,9.1265,9.537,81875082
2007-02-28,9.839,9.948,9.572,9.851,60407761
2007-03-01,9.4672,9.822,9.3856,9.677,63949300
2007-03-02,9.654,9.717,9.3322,9.4445,40718092
2007-03-05,9.0667,9.421,8.9905,9.2008,46407546
2007-03-06,9.537,9.884,9.498,9.863,47132947
2007-03-07,9.977,10.068,9.827,9.903,45050522
2007-03-08,10.002,10.233,9.774,9.903,49279852
2007-03-09,10.094,10.2,9.914,10.101,27302956
2007-03-12,10.187,10.425,10.065,10.297,35852994
2007-03-13,10.2,10.349,9.827,9.873,41688632
2007-03-14,9.827,10.14,9.641,10.134,54402736
2007-03-15,10.187,10.476,10.152,10.379,47793423
2007-03-16,10.482,10.505,10.14,10.245,43869668
2007-03-19,10.459,10.546,10.308,10.528,27846319
2007-03-20,10.546,10.634,10.395,10.511,33266160
2007-03-21,10.585,10.737,10.324,10.72,37097456
2007-03-22,10.72,10.807,10.615,10.673,37382279
2007-03-23,10.615,10.731,10.564,10.68,24529943
2007-03-26,10.745,10.869,10.615,10.859,28091811
2007-03-27,10.759,10.785,10.651,10.692,16375361
2007-03-28,10.564,10.673,10.314,10.406,30089761
2007-03-29,10.536,10.715,10.43,10.692,28101712
2007-03-30,10.673,10.737,10.499,10.685,24847481
2007-04-02,10.715,10.813,10.651,10.796,17055692
2007-04-03,11.039,11.242,10.919,11.202,36183978
2007-04-04,11.272,11.496,11.237,11.481,41643527
2007-04-05,11.462,11.59,11.369,11.481,32653493
2007-04-09,11.653,11.693,11.562,11.573,26689496
2007-04-10,11.607,11.672,11.545,11.642,20267505
2007-04-11,11.73,11.905,11.567,11.619,40494971
2007-04-12,11.59,11.822,11.486,11.822,27732838
2007-04-13,11.933,11.938,11.764,11.916,27348704
2007-04-16,12.106,12.123,12.025,12.101,26549485
2007-04-17,12.048,12.224,11.99,12.065,26813879
2007-04-18,11.99,12.093,11.863,11.984,33143251
2007-04-19,11.73,11.882,11.612,11.868,30418848
2007-04-20,12.13,12.147,12.025,12.061,23558230
2007-04-23,12.106,12.334,12.061,12.13,25146302
2007-04-24,12.171,12.233,11.948,12.088,20459289
2007-04-25,12.211,12.362,12.072,12.257,26984101
2007-04-26,12.193,12.193,11.944,11.984,25524456
2007-04-27,11.527,11.944,11.514,11.76,33227651
2007-04-30,11.938,12.061,11.706,11.73,17705129
2007-05-01,11.891,11.968,11.508,11.632,25144853
2007-05-02,11.771,12.142,11.771,12.033,25745221
2007-05-03,12.224,12.368,12.119,12.354,24206132
2007-05-04,12.42,12.803,12.403,12.674,47062139
2007-05-07,12.749,12.791,12.465,12.553,30741472
2007-05-08,12.389,12.449,12.218,12.403,25288987
2007-05-09,12.496,12.936,12.46,12.913,45738994
2007-05-10,12.837,12.885,12.362,12.541,45908274
2007-05-11,12.733,12.946,12.714,12.866,28712460
2007-05-14,12.885,12.972,12.508,12.627,29167561
2007-05-15,12.67,12.905,12.619,12.749,39077041
2007-05-16,12.953,13.116,12.71,13.11,43384677
2007-05-17,12.972,13.069,12.726,12.989,35252287
2007-05-18,12.989,13.059,12.82,13.023,23429904
2007-05-21,13.14,13.168,13.004,13.023,26451131
2007-05-22,13.029,13.086,12.825,12.86,24993755
2007-05-23,12.953,13.127,12.645,12.693,40028079
2007-05-24,12.572,12.815,12.048,12.171,47370057
2007-05-25,12.426,12.619,12.389,12.529,32714647
2007-05-29,12.769,12.855,12.426,12.536,24508915
2007-05-30,12.292,12.936,12.245,12.89,31294392
2007-05-31,13.069,13.226,12.972,13.127,31795720
2007-06-01,13.271,13.58,13.197,13.58,29079611
2007-06-04,13.429,13.602,13.376,13.602,21758483
2007-06-05,13.486,13.546,13.262,13.376,28133000
2007-06-06,13.231,13.244,12.901,13.034,32274711
2007-06-07,12.995,13.099,12.362,12.465,44809116
2007-06-08,12.659,12.86,12.449,12.831,40162283
2007-06-11,12.885,13.039,12.704,12.953,30080564
2007-06-12,12.913,12.913,12.496,12.529,34953825
2007-06-13,12.67,12.946,12.619,12.93,39505309
2007-06-14,13.059,13.36,13.059,13.222,35348145
2007-06-15,13.464,13.602,13.464,13.562,36450141
2007-06-18,13.666,13.783,13.521,13.738,31570909
2007-06-19,13.62,13.643,13.226,13.231,69681695
2007-06-20,13.376,13.395,12.983,13.001,67271880
2007-06-21,13.004,13.312,12.825,13.291,50747685
2007-06-22,13.267,13.279,12.913,13.046,32450459
2007-06-25,13.065,13.191,12.733,12.803,38250076
2007-06-26,12.995,13.029,12.508,12.605,46384250
2007-06-27,12.414,12.831,12.286,12.825,40804556
2007-06-28,12.885,12.946,12.693,12.714,29982000
2007-06-29,12.749,12.924,12.733,12.866,31257963
2007-07-02,13.001,13.369,13.001,13.369,33233404
2007-07-03,13.417,13.459,13.302,13.406,16050082
2007-07-05,13.597,13.743,13.47,13.714,32290699
2007-07-06,13.783,13.992,13.714,13.875,33174018
2007-07-09,13.945,14.154,13.886,14.033,27771837
2007-07-10,13.755,13.986,13.643,13.829,36067428
2007-07-11,13.776,14.294,13.776,14.257,39675844
2007-07-12,14.579,15.171,14.547,15.106,83101181
2007-07-13,15.209,15.209,14.729,15.001,39774529
2007-07-16,14.908,14.933,14.542,14.665,34594741
2007-07-17,14.704,14.793,14.572,14.745,30017445
2007-07-18,14.66,14.804,14.503,14.793,29049485
2007-07-19,15.03,15.112,14.908,14.966,34864662
2007-07-20,14.875,14.954,14.653,14.722,30572411
2007-07-23,14.954,15.362,14.809,15.336,33986589
2007-07-24,15.153,15.193,14.461,14.66,41698880
2007-07-25,14.775,14.875,13.958,14.45,56786162
2007-07-26,13.864,14.08,13.069,13.707,80443934
2007-07-27,14.015,14.023,13.342,13.615,69058748
2007-07-30,13.899,14.164,13.748,14.025,41432693
2007-07-31,14.49,14.554,14.044,14.154,50538304
2007-08-01,13.922,14.284,13.695,14.009,59294915
2007-08-02,14.235,14.288,13.926,14.184,37362935
2007-08-03,14.113,14.154,13.382,13.504,45267568
2007-08-06,13.179,13.514,12.714,13.446,70014442
2007-08-07,13.342,13.818,13.202,13.643,43456890
2007-08-08,13.934,14.263,13.882,14.154,50994206
2007-08-09,13.459,13.852,13.312,13.541,58741475
2007-08-10,12.885,13.15,12.623,13.099,70419295
2007-08-13,13.318,13.429,13.023,13.173,38096779
2007-08-14,13.001,13.11,12.245,12.267,65448006
2007-08-15,11.922,12.211,11.294,11.44,94942879
2007-08-16,10.517,11.219,9.822,11.039,173415606
2007-08-17,11.746,11.882,10.981,11.585,95145760
2007-08-20,11.851,11.99,11.277,11.647,55798143
2007-08-21,11.474,11.973,11.392,11.771,30653811
2007-08-22,12.344,12.825,12.276,12.791,68991586
2007-08-23,13.065,13.256,12.627,13.004,73231043
2007-08-24,13.01,13.922,12.844,13.731,54214596
2007-08-27,13.718,14.235,13.588,13.958,47697136
2007-08-28,13.766,13.805,12.924,13.01,62317805
2007-08-29,13.335,13.899,13.297,13.847,46108285
2007-08-30,13.573,14.257,13.459,13.859,44208923
2007-08-31,14.299,14.443,14.083,14.247,52233181
2007-09-04,14.242,14.933,14.242,14.763,43060692
2007-09-05,14.485,14.678,14.27,14.485,46268255
2007-09-06,14.699,15.099,14.538,15.041,46658540
2007-09-07,14.538,14.821,14.359,14.642,42990582
2007-09-10,14.735,14.914,14.083,14.561,59566170
2007-09-11,14.889,15.209,14.775,15.135,38497405
2007-09-12,15.135,15.455,15.106,15.326,46812961
2007-09-13,15.592,16.107,15.501,15.889,35675823
2007-09-14,15.876,16.033,15.482,15.743,34184099
2007-09-17,15.471,15.655,15.402,15.552,22291501
2007-09-18,15.982,17.158,15.882,17.102,50688583
2007-09-19,17.629,17.751,16.967,17.222,54353575
2007-09-20,17.269,17.536,17.088,17.246,34170842
2007-09-21,17.594,17.682,17.386,17.594,26742039
2007-09-24,18.03,18.383,17.809,18.347,36437664
2007-09-25,18.011,18.51,17.803,18.51,31713276
2007-09-26,18.928,19.108,18.576,19.057,40537811
2007-09-27,19.189,19.799,19.021,19.629,39234773
2007-09-28,19.99,19.996,19.351,19.601,46387616
2007-10-01,19.891,20.884,19.815,20.879,51083854
2007-10-02,20.924,20.924,19.961,20.482,57915163
2007-10-03,20.054,20.194,18.609,18.663,83292497
2007-10-04,18.882,19.328,18.209,18.518,68290834
2007-10-05,19.043,19.747,18.864,19.387,47295217
2007-10-08,19.068,19.296,18.73,19.22,33157683
2007-10-09,19.307,20.093,19.3,19.844,39328140
2007-10-10,19.925,20.286,19.579,19.787,43382247
2007-10-11,20.221,20.563,19.178,19.7,51061227
2007-10-12,19.614,20.827,19.474,20.75,36149604
2007-10-15,20.528,20.798,19.99,20.338,33061303
2007-10-16,19.978,20.036,19.321,19.775,40832769
2007-10-17,20.176,20.269,19.524,20.024,43491987
2007-10-18,19.758,20.506,19.734,20.506,26839755
2007-10-19,20.477,20.482,18.981,19.214,47171969
2007-10-22,18.471,19.084,17.908,18.91,52542659
2007-10-23,19.433,19.629,19.126,19.619,36007950
2007-10-24,19.364,19.457,18.609,18.962,52824328
2007-10-25,19.281,19.579,18.969,19.346,38326662
2007-10-26,20.001,20.708,19.787,20.506,42494427
2007-10-29,20.964,21.76,20.888,21.475,41401910
2007-10-30,21.266,21.534,21.005,21.069,40669225
2007-10-31,21.55,22.12,21.061,21.773,43695247
2007-11-01,21.261,21.48,20.798,21.044,48010464
2007-11-02,21.377,21.48,20.519,21.017,34551252
2007-11-05,20.338,20.704,20.101,20.528,36322211
2007-11-06,21.168,21.853,21.029,21.812,38050813
2007-11-07,21.599,21.755,20.615,20.704,37620989
2007-11-08,21.817,22.137,20.356,21.352,64914628
2007-11-09,20.864,21.521,20.559,20.622,47161680
2007-11-12,20.652,20.662,18.83,18.981,56967493
2007-11-13,19.64,20.406,19.404,20.373,41819354
2007-11-14,20.971,21.301,20.315,20.641,38425472
2007-11-15,20.629,20.629,19.444,19.932,35061256
2007-11-16,20.629,20.82,20.093,20.454,38606939
2007-11-19,20.345,20.373,19.208,19.433,49062969
2007-11-20,19.655,20.188,18.755,19.433,43381658
2007-11-21,18.853,18.974,17.955,18.738,54152878
2007-11-23,19.068,19.171,18.721,18.812,21161226
2007-11-26,19.049,19.409,17.391,17.908,62584758
2007-11-27,17.995,18.429,17.275,18.023,54577391
2007-11-28,18.824,19.64,18.824,19.624,46253859
2007-11-29,19.88,20.426,19.474,19.851,44656730
2007-11-30,20.765,20.765,19.815,19.978,36513398
2007-12-03,20.112,20.239,19.758,20.163,23396185
2007-12-04,19.781,20.061,19.64,19.887,22413281
2007-12-05,20.467,20.704,20.228,20.536,37642260
2007-12-06,20.563,21.283,20.426,21.098,35542540
2007-12-07,21.127,21.156,20.726,21.088,27102073
2007-12-10,20.814,21.098,20.634,20.9,25033419
2007-12-11,20.971,21.242,19.763,19.862,40101273
2007-12-12,20.739,20.913,19.682,20.163,36448982
2007-12-13,19.601,19.729,18.953,19.404,49748858
2007-12-14,18.766,19.121,18.738,19.01,44529114
2007-12-17,18.57,18.57,17.658,17.942,39811187
2007-12-18,18.523,18.75,17.692,18.354,35974350
2007-12-19,18.534,18.777,18.354,18.445,22975691
2007-12-20,18.999,19.079,18.564,18.755,29037670
2007-12-21,19.098,19.433,19.038,19.236,26437374
2007-12-24,19.509,19.734,19.358,19.573,7617982
2007-12-26,19.566,19.925,19.3,19.793,14206207
2007-12-27,19.665,19.858,19.358,19.416,18082614
2007-12-28,19.509,19.665,19.269,19.281,14906379
2007-12-31,19.084,19.091,18.73,18.875,13680253
2008-01-02,19.281,19.321,18.75,18.899,21216737
2008-01-03,19.091,19.38,18.953,19.116,18174164
2008-01-04,18.777,18.899,18.14,18.347,37002210
2008-01-07,18.291,18.527,17.391,18.214,49378996
2008-01-08,18.527,18.853,17.832,18.042,39337822
2008-01-09,18.151,18.373,17.692,18.14,50857879
2008-01-10,18.505,19.16,17.908,18.812,51207026
2008-01-11,18.626,18.802,18.228,18.487,34962878
2008-01-14,18.552,18.928,18.466,18.663,28919955
2008-01-15,18.239,18.499,17.629,17.935,45901296
2008-01-16,17.454,17.617,16.19,16.755,86466830
2008-01-17,17.334,17.449,16.005,16.342,76122674
2008-01-18,16.88,17.019,16.005,16.655,64488839
2008-01-22,14.84,15.906,14.561,15.511,104183545
2008-01-23,14.815,15.669,13.864,15.349,94538732
2008-01-24,15.83,16.527,15.618,16.361,68605720
2008-01-25,16.857,17.002,15.772,16.011,46651376
2008-01-28,15.802,16.336,15.275,16.064,47516392
2008-01-29,16.643,16.933,16.237,16.585,38605023
2008-01-30,16.632,17.334,16.306,16.841,48318328
2008-01-31,16.288,17.571,15.976,17.34,57247038
2008-02-01,17.784,18.354,17.682,18.273,59948182
2008-02-04,18.441,18.632,17.855,18.086,28511397
2008-02-05,17.908,18.03,17.066,17.155,41495705
2008-02-06,17.622,18.023,17.216,17.31,41175829
2008-02-07,17.188,17.606,16.782,17.262,53985089
2008-02-08,17.315,17.781,17.246,17.536,33096187
2008-02-11,17.809,18.632,17.53,18.435,39055093
2008-02-12,18.895,19.189,18.145,18.487,49734708
2008-02-13,18.777,18.946,18.342,18.882,38007534
2008-02-14,19.038,19.057,18.576,18.609,33262182
2008-02-15,18.273,18.505,17.914,18.505,33724098
2008-02-19,19.614,19.858,19.265,19.351,55658947
2008-02-20,19.038,20.25,18.928,20.25,52522497
2008-02-21,20.615,20.675,19.95,20.101,37959268
2008-02-22,20.5,20.58,19.763,20.58,37416787
2008-02-25,20.528,20.765,20.286,20.634,33670456
2008-02-26,20.519,21.034,20.389,20.917,33768344
2008-02-27,20.847,21.308,20.755,21.174,37072980
2008-02-28,21.034,21.689,21.034,21.504,38414697
2008-02-29,21.237,21.283,19.956,20.129,53793222
2008-03-03,19.938,20.389,19.601,20.221,43041995
2008-03-04,19.99,20.368,19.265,19.619,43604791
2008-03-05,20.071,20.576,19.887,20.46,34009820
2008-03-06,20.46,20.542,19.614,19.706,37544209
2008-03-07,19.265,19.7,19.057,19.143,33824176
2008-03-10,19.143,19.143,18.133,18.296,41516250
2008-03-11,18.985,19.409,18.557,19.38,40004404
2008-03-12,19.608,20.093,19.467,19.775,38257797
2008-03-13,19.182,19.903,18.781,19.747,41289717
2008-03-14,20.209,20.257,19.068,19.538,48400893
2008-03-17,18.487,19.242,18.169,18.579,53611171
2008-03-18,19.178,19.584,18.788,19.538,38319376
2008-03-19,19.346,19.394,17.908,17.935,57182561
2008-03-20,17.478,17.926,17.114,17.809,57076687
2008-03-24,18.059,18.73,18.053,18.342,39887745
2008-03-25,18.796,19.201,18.545,19.071,45400683
2008-03-26,19.972,20.112,19.584,20.036,59574021
2008-03-27,20.275,20.349,19.754,19.809,41786838
2008-03-28,19.851,19.938,19.427,19.729,31289139
2008-03-31,19.682,20.188,19.648,20.013,33625376
2008-04-01,19.99,20.536,19.734,20.467,38210313
2008-04-02,20.523,20.685,20.105,20.563,36514774
2008-04-03,20.269,21.001,20.257,20.765,41165612
2008-04-04,20.773,21.347,20.682,21.184,48225527
2008-04-07,21.452,22.219,20.987,21.242,57755601
2008-04-08,21.022,21.8,20.784,21.452,44429787
2008-04-09,21.515,21.543,20.847,21.174,33240124
2008-04-10,21.044,21.088,20.523,21.005,31870872
2008-04-11,20.615,21.05,20.547,20.691,29486794
2008-04-14,20.454,20.61,20.182,20.46,24544886
2008-04-15,20.657,20.971,20.6,20.843,26770952
2008-04-16,21.34,21.943,21.198,21.887,44790136
2008-04-17,21.62,22.038,21.475,21.94,32983474
2008-04-18,21.725,22.106,21.4,21.917,35452059
2008-04-21,21.997,22.948,21.95,22.675,34361865
2008-04-22,22.402,23.33,22.386,22.86,56304269
2008-04-23,22.803,22.995,22.397,22.663,35836608
2008-04-24,22.53,22.53,21.57,21.57,49766017
2008-04-25,21.521,21.95,21.208,21.91,51350176
2008-04-28,21.934,22.229,21.829,21.963,26088655
2008-04-29,21.706,21.706,21.161,21.283,30127170
2008-04-30,21.462,22.845,21.279,22.576,52063842
2008-05-01,22.566,23.054,21.673,22.106,41264394
2008-05-02,23.07,23.135,22.706,23.058,44950119
2008-05-05,22.938,23.452,22.938,23.291,31216015
2008-05-06,23.156,23.697,23.054,23.627,32320089
2008-05-07,23.587,23.715,22.484,22.566,42815362
2008-05-08,22.879,23.215,22.762,23.117,34896950
2008-05-09,22.866,22.932,22.502,22.866,29096720
2008-05-12,22.995,23.487,22.663,23.441,28348454
2008-05-13,23.559,23.748,23.262,23.633,24775215
2008-05-14,23.738,24.241,23.299,23.397,41086256
2008-05-15,23.598,24.381,23.598,24.381,39027103
2008-05-16,24.73,25.378,24.614,25.368,36687621
2008-05-19,25.501,25.506,24.862,25.106,37640577
2008-05-20,24.614,25.13,24.138,25.054,42680065
2008-05-21,25.014,25.111,24.091,24.138,43415662
2008-05-22,24.422,24.81,23.733,23.94,30148262
2008-05-23,23.918,23.958,23.397,23.689,35961677
2008-05-27,23.478,23.478,22.566,22.902,44507297
2008-05-28,22.955,23.61,22.46,23.487,50351463
2008-05-29,23.483,23.562,22.714,22.856,49911565
2008-05-30,22.966,23.627,22.856,22.984,37589691
2008-06-02,22.989,23.569,22.832,23.07,38383700
2008-06-03,23.023,23.023,21.957,22.252,53025688
2008-06-04,21.899,22.083,21.406,21.508,45679089
2008-06-05,21.725,22.391,21.609,22.363,47919939
2008-06-06,22.443,22.472,21.55,21.631,49536339
2008-06-09,21.638,21.656,20.784,21.273,58657962
2008-06-10,20.6,20.843,19.747,20.368,79144567
2008-06-11,20.141,20.389,19.827,19.898,64516373
2008-06-12,20.194,20.333,19.716,19.943,59070712
2008-06-13,20.083,20.275,19.677,19.972,56942736
2008-06-16,19.805,20.373,19.64,20.129,35398568
2008-06-17,20.682,21.132,20.528,20.9,53577211
2008-06-18,20.894,21.103,20.576,20.814,42621423
2008-06-19,21.011,21.092,20.576,20.843,37972276
2008-06-20,20.739,20.82,20.024,20.112,42844521
2008-06-23,20.199,20.46,19.793,20.257,39762082
2008-06-24,20.216,21.058,20.054,20.605,47076685
2008-06-25,20.744,21.659,20.559,21.19,51100712
2008-06-26,20.971,21.088,20.269,20.523,54150231
2008-06-27,20.286,20.739,20.17,20.5,33978297
2008-06-30,20.536,20.964,20.536,20.691,29687733
2008-07-01,20.036,20.228,19.38,19.932,65581437
2008-07-02,20.041,20.209,18.598,18.678,69832243
2008-07-03,18.651,18.923,18.129,18.534,46869203
2008-07-07,18.788,19.351,18.383,18.643,58427613
2008-07-08,18.445,18.626,17.756,18.441,56665188
2008-07-09,18.668,18.721,17.617,17.727,57345677
2008-07-10,17.919,18.499,17.671,18.209,63060334
2008-07-11,18.14,18.592,17.914,18.204,46497718
2008-07-14,18.603,18.663,18.342,18.342,41998876
2008-07-15,18.11,18.487,17.682,18.086,73023432
2008-07-16,17.914,17.955,17.536,17.705,79623345
2008-07-17,17.258,17.304,16.324,16.729,161207644
2008-07-18,16.608,17.149,16.544,16.827,67743446
2008-07-21,17.095,17.304,16.927,17.275,49876460
2008-07-22,17.124,17.275,16.666,16.886,52806102
2008-07-23,16.759,17.158,16.632,16.666,44986972
2008-07-24,16.868,16.952,15.807,15.976,80115454
2008-07-25,15.605,16.462,15.18,16.052,56385320
2008-07-28,16.347,16.445,16.057,16.114,42787506
2008-07-29,16.498,16.562,16.276,16.387,45614217
2008-07-30,17.042,17.784,16.846,17.739,68418985
2008-07-31,17.723,17.733,17.158,17.35,43322818
2008-08-01,17.032,17.079,16.186,16.336,57607403
2008-08-04,15.903,15.951,15.078,15.227,69589190
2008-08-05,15.284,15.53,14.815,15.112,70356724
2008-08-06,15.343,15.65,15.227,15.413,50927084
2008-08-07,15.599,15.599,15.112,15.256,48813408
2008-08-08,14.85,15.099,14.699,14.875,38515251
2008-08-11,14.88,14.989,14.154,14.305,68503912
2008-08-12,14.154,14.561,14.121,14.224,62931759
2008-08-13,14.196,15.064,14.16,14.966,65247408
2008-08-14,15.256,15.413,14.938,14.973,54658491
2008-08-15,14.897,14.979,14.421,14.642,36167437
2008-08-18,14.809,14.933,14.16,14.334,36637711
2008-08-19,13.87,14.88,13.805,14.683,43146355
2008-08-20,15.164,15.576,15.041,15.541,54514156
2008-08-21,15.889,16.033,15.749,15.867,43073435
2008-08-22,15.976,15.976,15.205,15.384,39945490
2008-08-25,15.449,15.523,14.867,15.013,33290835
2008-08-26,14.855,15.087,14.781,14.973,22475129
2008-08-27,15.171,15.53,15.03,15.449,30974849
2008-08-28,15.783,15.852,15.233,15.541,28397356
2008-08-29,15.523,15.633,15.256,15.336,20434006
2008-09-02,14.704,14.821,14.375,14.579,48554715
2008-09-03,14.798,15.18,14.148,14.438,68020983
2008-09-04,14.368,14.49,13.312,13.615,68999196
2008-09-05,13.297,13.702,12.844,13.588,76616346
2008-09-08,14.247,14.311,13.023,13.134,69480279
2008-09-09,12.681,12.972,12.037,12.106,86614358
2008-09-10,12.35,13.052,12.044,12.756,84892236
2008-09-11,12.187,13.226,12.106,13.226,86749576
2008-09-12,13.36,14.015,13.163,14.015,64183409
2008-09-15,12.86,13.365,12.384,12.437,65353871
2008-09-16,11.653,12.877,11.428,12.798,82791460
2008-09-17,12.362,12.403,11.131,11.377,102286247
2008-09-18,11.712,12.354,11.016,11.882,94269090
2008-09-19,13.331,14.722,12.966,13.725,78868072
2008-09-22,13.864,13.951,13.424,13.593,69115920
2008-09-23,13.185,13.348,12.014,12.251,80809750
2008-09-24,12.454,12.479,12.044,12.218,50598478
2008-09-25,12.687,12.989,12.397,12.86,63287640
2008-09-26,12.286,12.292,11.706,12.065,88208705
2008-09-29,11.087,11.205,9.53,9.646,99368132
2008-09-30,10.379,11.063,10.365,11.063,69915482
2008-10-01,10.952,10.981,10.146,10.749,66613837
2008-10-02,10.314,10.399,9.0793,9.1473,114191898
2008-10-03,9.4319,10.002,8.9389,9.1129,112645650
2008-10-06,7.7613,8.4569,6.851,8.3547,209048977
2008-10-07,8.3138,8.5217,7.1342,7.2105,146717585
2008-10-08,6.4041,8.0044,6.2126,7.3546,154013093
2008-10-09,7.8999,8.3189,6.8336,7.0425,133902821
2008-10-10,6.3578,7.3439,6.0677,6.9673,124527230
2008-10-13,7.9985,8.9507,7.5055,8.9507,94709280
2008-10-14,9.572,9.798,8.0917,8.4453,143603522
2008-10-15,7.8836,7.8836,6.4332,6.4332,152777673
2008-10-16,6.625,6.9028,5.888,6.7232,141326151
2008-10-17,6.9376,7.5889,6.6596,7.0942,116584903
2008-10-20,7.3386,8.0521,7.3386,7.9767,90613580
2008-10-21,7.3386,7.8608,7.2637,7.5825,106521124
2008-10-22,6.8274,7.0774,6.0736,6.4795,101461526
2008-10-23,6.3,6.9957,6.0852,6.6134,89368535
2008-10-24,5.7778,6.5664,5.7719,6.0677,93428417
2008-10-27,6.0677,6.2071,5.7836,5.8415,70776778
2008-10-28,6.2708,6.8336,5.9401,6.8163,92232178
2008-10-29,6.7812,7.489,6.747,7.1755,100075732
2008-10-30,7.4536,7.7732,7.366,7.6624,111725020
2008-10-31,7.4608,7.7445,7.0774,7.5825,90022780
2008-11-03,7.5589,7.9246,7.4945,7.7318,54123317
2008-11-04,8.2152,8.7531,8.1266,8.7259,64313301
2008-11-05,8.3189,8.5386,7.3729,7.3844,76190499
2008-11-06,7.3386,7.402,6.8274,6.921,74201752
2008-11-07,7.3141,7.5351,7.002,7.366,57448239
2008-11-10,7.8608,7.9927,7.2395,7.5225,55899839
2008-11-11,7.1238,7.5126,6.9493,7.1523,53576872
2008-11-12,6.921,6.979,6.3808,6.4565,60076821
2008-11-13,6.6596,7.3318,6.0965,7.3204,87864607
2008-11-14,6.8621,7.0942,6.5781,6.625,56411356
2008-11-17,6.5896,6.979,6.3866,6.5379,49033134
2008-11-18,6.5495,6.6883,6.1722,6.4041,44789549
2008-11-19,6.2302,6.4041,5.7778,5.7893,50712949
2008-11-20,5.6443,5.9113,5.0814,5.0814,73815544
2008-11-21,5.6443,5.8068,5.2499,5.795,69143854
2008-11-24,5.9693,6.7582,5.9284,6.4856,64891065
2008-11-25,6.9319,6.9493,6.3114,6.6073,54418363
2008-11-26,6.4856,7.2859,6.4391,7.2508,65893118
2008-11-28,7.0078,7.0774,6.7288,6.8979,20706339
2008-12-01,6.352,6.4158,6.0096,6.0446,42515379
